newsIDs,ratios,invisible_by_news,visible_by_news
891868,0.12,3.0,25.0
853243,0.12,6.0,50.0
940262,0.12,3.0,25.0
894423,0.12,15.0,125.0
810881,0.12,3.0,25.0
904816,0.12,3.0,25.0
907959,0.12,3.0,25.0
825737,0.12,3.0,25.0
942264,0.12,3.0,25.0
799463,0.12,6.0,50.0
944591,0.12,12.0,100.0
853694,0.12,3.0,25.0
816870,0.12,3.0,25.0
855570,0.12,3.0,25.0
896945,0.12,3.0,25.0
824633,0.12,3.0,25.0
848257,0.12,3.0,25.0
818866,0.12,3.0,25.0
878414,0.12,6.0,50.0
859275,0.12,3.0,25.0
845418,0.12,3.0,25.0
789617,0.12,3.0,25.0
899183,0.12,6.0,50.0
865526,0.12,3.0,25.0
852107,0.12,3.0,25.0
807378,0.12,6.0,50.0
821115,0.12,3.0,25.0
892411,0.12,3.0,25.0
881781,0.12,3.0,25.0
799654,0.12,3.0,25.0
868289,0.12,3.0,25.0
867933,0.12,9.0,75.0
855530,0.12,12.0,100.0
864809,0.12,3.0,25.0
807739,0.12,9.0,75.0
877955,0.12,9.0,75.0
807352,0.12,6.0,50.0
766903,0.12,6.0,50.0
915873,0.12,3.0,25.0
917408,0.12,9.0,75.0
804696,0.12,3.0,25.0
884660,0.12,3.0,25.0
810184,0.12,3.0,25.0
896823,0.12,3.0,25.0
904938,0.12,3.0,25.0
899401,0.12,6.0,50.0
823431,0.11991434689507495,56.0,467.0
899660,0.11986301369863013,35.0,292.0
859376,0.1198501872659176,32.0,267.0
924261,0.11976047904191617,20.0,167.0
869947,0.11971830985915492,17.0,142.0
872670,0.11971830985915492,17.0,142.0
837972,0.11971830985915492,17.0,142.0
826462,0.11965811965811966,14.0,117.0
878396,0.11965811965811966,14.0,117.0
878847,0.11965811965811966,14.0,117.0
867936,0.11965811965811966,14.0,117.0
887990,0.11965811965811966,14.0,117.0
940972,0.11965811965811966,14.0,117.0
865100,0.11965811965811966,14.0,117.0
816267,0.11965811965811966,28.0,234.0
835586,0.11963882618510158,53.0,443.0
854467,0.11961722488038277,25.0,209.0
830315,0.11960132890365449,36.0,301.0
816289,0.11956521739130435,11.0,92.0
921764,0.11956521739130435,22.0,184.0
818305,0.11956521739130435,11.0,92.0
872129,0.11956521739130435,11.0,92.0
805917,0.11956521739130435,11.0,92.0
794364,0.11956521739130435,22.0,184.0
859883,0.11956521739130435,44.0,368.0
813921,0.11956521739130435,11.0,92.0
846699,0.11956521739130435,11.0,92.0
926066,0.11956521739130435,11.0,92.0
793830,0.11956521739130435,11.0,92.0
871857,0.11956521739130435,11.0,92.0
785331,0.11956521739130435,11.0,92.0
885580,0.11956521739130435,11.0,92.0
860056,0.11952191235059761,30.0,251.0
865946,0.11949685534591195,19.0,159.0
850888,0.11949685534591195,57.0,477.0
918591,0.11946902654867257,27.0,226.0
917063,0.11945392491467577,35.0,293.0
819905,0.11940298507462686,8.0,67.0
908614,0.11940298507462686,8.0,67.0
911730,0.11940298507462686,8.0,67.0
873592,0.11940298507462686,24.0,201.0
913607,0.11940298507462686,8.0,67.0
941714,0.11940298507462686,8.0,67.0
850774,0.11940298507462686,8.0,67.0
814345,0.11940298507462686,8.0,67.0
888971,0.11940298507462686,8.0,67.0
889475,0.11940298507462686,8.0,67.0
853344,0.11940298507462686,8.0,67.0
928019,0.11940298507462686,8.0,67.0
848674,0.11940298507462686,8.0,67.0
829340,0.11940298507462686,8.0,67.0
790665,0.11940298507462686,8.0,67.0
881334,0.11940298507462686,8.0,67.0
856723,0.11940298507462686,16.0,134.0
794930,0.11940298507462686,8.0,67.0
891090,0.11940298507462686,8.0,67.0
834866,0.11940298507462686,8.0,67.0
870257,0.11940298507462686,8.0,67.0
792383,0.11940298507462686,8.0,67.0
902550,0.11940298507462686,8.0,67.0
858330,0.11940298507462686,8.0,67.0
811880,0.11940298507462686,8.0,67.0
923347,0.11940298507462686,8.0,67.0
811742,0.11940298507462686,8.0,67.0
850046,0.11940298507462686,8.0,67.0
873668,0.11940298507462686,8.0,67.0
893399,0.11940298507462686,8.0,67.0
818360,0.11934156378600823,29.0,243.0
873471,0.11931818181818182,21.0,176.0
869111,0.11931818181818182,21.0,176.0
925532,0.11931818181818182,21.0,176.0
900345,0.11926605504587157,13.0,109.0
884167,0.11926605504587157,13.0,109.0
855887,0.11926605504587157,13.0,109.0
908407,0.11926605504587157,13.0,109.0
925465,0.11926605504587157,13.0,109.0
809576,0.11926605504587157,13.0,109.0
837536,0.11926605504587157,26.0,218.0
838000,0.11925287356321838,83.0,696.0
891102,0.11923076923076924,31.0,260.0
850131,0.1192214111922141,49.0,411.0
820167,0.11920529801324503,36.0,302.0
864249,0.11920529801324503,18.0,151.0
834914,0.11920529801324503,18.0,151.0
825250,0.11920529801324503,18.0,151.0
826484,0.11918604651162791,41.0,344.0
940092,0.11904761904761904,15.0,126.0
793729,0.11904761904761904,5.0,42.0
876599,0.11904761904761904,5.0,42.0
915773,0.11904761904761904,5.0,42.0
905833,0.11904761904761904,5.0,42.0
939200,0.11904761904761904,15.0,126.0
873483,0.11904761904761904,5.0,42.0
918239,0.11904761904761904,5.0,42.0
832540,0.11904761904761904,5.0,42.0
820837,0.11904761904761904,10.0,84.0
814547,0.11904761904761904,5.0,42.0
896612,0.11904761904761904,5.0,42.0
823658,0.11904761904761904,5.0,42.0
845444,0.11904761904761904,5.0,42.0
845916,0.11904761904761904,10.0,84.0
851943,0.11904761904761904,10.0,84.0
933595,0.11904761904761904,20.0,168.0
927936,0.11904761904761904,5.0,42.0
883851,0.11904761904761904,5.0,42.0
912662,0.11904761904761904,20.0,168.0
855947,0.11904761904761904,5.0,42.0
932399,0.11904761904761904,5.0,42.0
889944,0.11904761904761904,25.0,210.0
928559,0.11904761904761904,10.0,84.0
918001,0.11904761904761904,5.0,42.0
824405,0.11904761904761904,5.0,42.0
883362,0.11904761904761904,5.0,42.0
799612,0.11904761904761904,20.0,168.0
888975,0.11904761904761904,5.0,42.0
902775,0.11904761904761904,5.0,42.0
930202,0.11904761904761904,5.0,42.0
929664,0.11904761904761904,5.0,42.0
790692,0.11904761904761904,5.0,42.0
846661,0.11904761904761904,5.0,42.0
863754,0.11904761904761904,15.0,126.0
842514,0.11904761904761904,10.0,84.0
907350,0.11904761904761904,30.0,252.0
878919,0.11904761904761904,5.0,42.0
823042,0.11904761904761904,5.0,42.0
925554,0.11904761904761904,15.0,126.0
829720,0.11904761904761904,5.0,42.0
915511,0.11904761904761904,5.0,42.0
826583,0.11904761904761904,5.0,42.0
838095,0.11904761904761904,10.0,84.0
870092,0.11904761904761904,5.0,42.0
866958,0.11904761904761904,5.0,42.0
767309,0.11904761904761904,5.0,42.0
828242,0.11904761904761904,5.0,42.0
884692,0.11904761904761904,5.0,42.0
944844,0.11904761904761904,5.0,42.0
820410,0.11904761904761904,10.0,84.0
873757,0.11904761904761904,5.0,42.0
892525,0.11904761904761904,5.0,42.0
906473,0.11904761904761904,5.0,42.0
918382,0.11904761904761904,5.0,42.0
797522,0.11904761904761904,10.0,84.0
919149,0.11904761904761904,10.0,84.0
887637,0.11904761904761904,10.0,84.0
822408,0.11904761904761904,15.0,126.0
892310,0.11904761904761904,5.0,42.0
903095,0.11904761904761904,5.0,42.0
866735,0.11904761904761904,5.0,42.0
826703,0.11904761904761904,5.0,42.0
881964,0.1189710610932476,37.0,311.0
899965,0.11894273127753303,27.0,227.0
866163,0.11891891891891893,22.0,185.0
900820,0.11891891891891893,22.0,185.0
912183,0.11888111888111888,17.0,143.0
816334,0.11884057971014493,41.0,345.0
826448,0.1188118811881188,12.0,101.0
914501,0.1188118811881188,12.0,101.0
862297,0.1188118811881188,60.0,505.0
815414,0.1188118811881188,12.0,101.0
894230,0.1188118811881188,12.0,101.0
925195,0.11875,19.0,160.0
841327,0.1187214611872146,26.0,219.0
809003,0.11870503597122302,33.0,278.0
884506,0.11864406779661017,7.0,59.0
879302,0.11864406779661017,14.0,118.0
827606,0.11864406779661017,14.0,118.0
937386,0.11864406779661017,7.0,59.0
937159,0.11864406779661017,7.0,59.0
794093,0.11864406779661017,7.0,59.0
795825,0.11864406779661017,7.0,59.0
827101,0.11864406779661017,14.0,118.0
847317,0.11864406779661017,49.0,413.0
886309,0.11864406779661017,7.0,59.0
936929,0.11864406779661017,7.0,59.0
860394,0.11864406779661017,7.0,59.0
872011,0.11864406779661017,7.0,59.0
821228,0.11864406779661017,21.0,177.0
872468,0.11864406779661017,7.0,59.0
799023,0.11864406779661017,7.0,59.0
934554,0.11864406779661017,7.0,59.0
934292,0.11864406779661017,7.0,59.0
935179,0.11864406779661017,7.0,59.0
939497,0.11864406779661017,7.0,59.0
836237,0.11864406779661017,7.0,59.0
787125,0.11864406779661017,7.0,59.0
804259,0.11864406779661017,7.0,59.0
840895,0.11864406779661017,28.0,236.0
797507,0.11864406779661017,7.0,59.0
832391,0.11864406779661017,7.0,59.0
798294,0.11864406779661017,7.0,59.0
865690,0.11864406779661017,35.0,295.0
787771,0.11864406779661017,7.0,59.0
902327,0.11864406779661017,7.0,59.0
833096,0.11864406779661017,35.0,295.0
911129,0.11864406779661017,14.0,118.0
865156,0.11864406779661017,7.0,59.0
941159,0.11864406779661017,7.0,59.0
931858,0.11864406779661017,7.0,59.0
811610,0.11864406779661017,7.0,59.0
892834,0.11864406779661017,7.0,59.0
886549,0.11864406779661017,7.0,59.0
857776,0.11864406779661017,7.0,59.0
858023,0.11864406779661017,7.0,59.0
895121,0.11864406779661017,7.0,59.0
843449,0.11864406779661017,7.0,59.0
915792,0.11857707509881422,30.0,253.0
912348,0.11855670103092783,23.0,194.0
928984,0.11851851851851852,16.0,135.0
898241,0.11851851851851852,16.0,135.0
856297,0.11851851851851852,16.0,135.0
910810,0.11851851851851852,16.0,135.0
818014,0.11851851851851852,16.0,135.0
941398,0.11851851851851852,16.0,135.0
820348,0.11849710982658959,41.0,346.0
865161,0.11847672778561354,84.0,709.0
899831,0.11844660194174757,61.0,515.0
871679,0.11842105263157894,9.0,76.0
802995,0.11842105263157894,9.0,76.0
843086,0.11842105263157894,9.0,76.0
887574,0.11842105263157894,18.0,152.0
904098,0.11842105263157894,9.0,76.0
904549,0.11842105263157894,9.0,76.0
918378,0.11842105263157894,18.0,152.0
916119,0.11842105263157894,36.0,304.0
874375,0.11842105263157894,9.0,76.0
805644,0.11842105263157894,18.0,152.0
893391,0.11842105263157894,9.0,76.0
790133,0.11842105263157894,9.0,76.0
792578,0.11842105263157894,9.0,76.0
870944,0.11842105263157894,9.0,76.0
895679,0.11842105263157894,9.0,76.0
905411,0.11842105263157894,27.0,228.0
862342,0.11834319526627218,20.0,169.0
878848,0.11827956989247312,11.0,93.0
921364,0.11827956989247312,11.0,93.0
859588,0.11827956989247312,66.0,558.0
792607,0.11827956989247312,11.0,93.0
868127,0.11827956989247312,22.0,186.0
908308,0.11827956989247312,22.0,186.0
863266,0.11827956989247312,11.0,93.0
873833,0.11827956989247312,11.0,93.0
929047,0.11827956989247312,11.0,93.0
853251,0.11827956989247312,11.0,93.0
874857,0.11827956989247312,33.0,279.0
941597,0.11827956989247312,22.0,186.0
794651,0.11827956989247312,11.0,93.0
876053,0.11827956989247312,11.0,93.0
882839,0.11827956989247312,11.0,93.0
910715,0.11822660098522167,24.0,203.0
906414,0.1182108626198083,37.0,313.0
851416,0.11818181818181818,13.0,110.0
937103,0.11818181818181818,13.0,110.0
845262,0.11818181818181818,39.0,330.0
877583,0.11818181818181818,13.0,110.0
899819,0.11818181818181818,13.0,110.0
846034,0.11818181818181818,13.0,110.0
925848,0.11818181818181818,26.0,220.0
859597,0.11818181818181818,13.0,110.0
853756,0.11818181818181818,26.0,220.0
797240,0.11818181818181818,13.0,110.0
879615,0.11818181818181818,13.0,110.0
845454,0.11818181818181818,13.0,110.0
868751,0.11818181818181818,13.0,110.0
870392,0.11811023622047244,15.0,127.0
872291,0.11811023622047244,15.0,127.0
830871,0.11811023622047244,15.0,127.0
846308,0.11811023622047244,15.0,127.0
802673,0.11811023622047244,15.0,127.0
865970,0.11811023622047244,30.0,254.0
883137,0.11805555555555555,17.0,144.0
923047,0.11805555555555555,17.0,144.0
924173,0.11805555555555555,17.0,144.0
937163,0.11801242236024845,19.0,161.0
911001,0.1179245283018868,50.0,424.0
821530,0.11790393013100436,27.0,229.0
834724,0.11780104712041885,45.0,382.0
807201,0.11764705882352941,2.0,17.0
786122,0.11764705882352941,2.0,17.0
927478,0.11764705882352941,4.0,34.0
861016,0.11764705882352941,2.0,17.0
842149,0.11764705882352941,2.0,17.0
903331,0.11764705882352941,2.0,17.0
919153,0.11764705882352941,14.0,119.0
816998,0.11764705882352941,8.0,68.0
920299,0.11764705882352941,2.0,17.0
896538,0.11764705882352941,2.0,17.0
858912,0.11764705882352941,2.0,17.0
816972,0.11764705882352941,2.0,17.0
800583,0.11764705882352941,6.0,51.0
817331,0.11764705882352941,2.0,17.0
811600,0.11764705882352941,2.0,17.0
855247,0.11764705882352941,4.0,34.0
900652,0.11764705882352941,4.0,34.0
803772,0.11764705882352941,12.0,102.0
816819,0.11764705882352941,2.0,17.0
842211,0.11764705882352941,2.0,17.0
874500,0.11764705882352941,4.0,34.0
803649,0.11764705882352941,2.0,17.0
855211,0.11764705882352941,2.0,17.0
885471,0.11764705882352941,2.0,17.0
883337,0.11764705882352941,4.0,34.0
842078,0.11764705882352941,26.0,221.0
800691,0.11764705882352941,6.0,51.0
842050,0.11764705882352941,2.0,17.0
855287,0.11764705882352941,2.0,17.0
842420,0.11764705882352941,2.0,17.0
903314,0.11764705882352941,2.0,17.0
922394,0.11764705882352941,2.0,17.0
907694,0.11764705882352941,2.0,17.0
911050,0.11764705882352941,2.0,17.0
854382,0.11764705882352941,2.0,17.0
918962,0.11764705882352941,2.0,17.0
886590,0.11764705882352941,2.0,17.0
790243,0.11764705882352941,4.0,34.0
896520,0.11764705882352941,4.0,34.0
873762,0.11764705882352941,2.0,17.0
890775,0.11764705882352941,2.0,17.0
886923,0.11764705882352941,20.0,170.0
839668,0.11764705882352941,2.0,17.0
906320,0.11764705882352941,6.0,51.0
799663,0.11764705882352941,2.0,17.0
854396,0.11764705882352941,4.0,34.0
810792,0.11764705882352941,6.0,51.0
826192,0.11764705882352941,4.0,34.0
818836,0.11764705882352941,2.0,17.0
823617,0.11764705882352941,6.0,51.0
907653,0.11764705882352941,4.0,34.0
810734,0.11764705882352941,2.0,17.0
847985,0.11764705882352941,2.0,17.0
911188,0.11764705882352941,2.0,17.0
871273,0.11764705882352941,6.0,51.0
830679,0.11764705882352941,14.0,119.0
810698,0.11764705882352941,4.0,34.0
940494,0.11764705882352941,2.0,17.0
865303,0.11764705882352941,2.0,17.0
940406,0.11764705882352941,2.0,17.0
880121,0.11764705882352941,4.0,34.0
830403,0.11764705882352941,8.0,68.0
854942,0.11764705882352941,6.0,51.0
834645,0.11764705882352941,2.0,17.0
865031,0.11764705882352941,2.0,17.0
920371,0.11764705882352941,2.0,17.0
877683,0.11764705882352941,2.0,17.0
817830,0.11764705882352941,2.0,17.0
932941,0.11764705882352941,2.0,17.0
817986,0.11764705882352941,2.0,17.0
826609,0.11764705882352941,2.0,17.0
910775,0.11764705882352941,2.0,17.0
884085,0.11764705882352941,2.0,17.0
892843,0.11764705882352941,8.0,68.0
799970,0.11764705882352941,4.0,34.0
842647,0.11764705882352941,2.0,17.0
937232,0.11764705882352941,2.0,17.0
818330,0.11764705882352941,4.0,34.0
896526,0.11764705882352941,2.0,17.0
811082,0.11764705882352941,2.0,17.0
883434,0.11764705882352941,2.0,17.0
917308,0.11764705882352941,4.0,34.0
877370,0.11764705882352941,4.0,34.0
842499,0.11764705882352941,2.0,17.0
919040,0.11764705882352941,4.0,34.0
871342,0.11764705882352941,2.0,17.0
818472,0.11764705882352941,2.0,17.0
904863,0.11764705882352941,4.0,34.0
892879,0.11764705882352941,4.0,34.0
823583,0.11764705882352941,4.0,34.0
816642,0.11764705882352941,4.0,34.0
875755,0.11764705882352941,2.0,17.0
923179,0.11764705882352941,2.0,17.0
841154,0.11764705882352941,10.0,85.0
806310,0.11764705882352941,8.0,68.0
812899,0.11764705882352941,6.0,51.0
863943,0.11764705882352941,4.0,34.0
802961,0.11764705882352941,10.0,85.0
802254,0.11764705882352941,2.0,17.0
841181,0.11764705882352941,2.0,17.0
886239,0.11764705882352941,2.0,17.0
916490,0.11764705882352941,2.0,17.0
892082,0.11764705882352941,4.0,34.0
791425,0.11764705882352941,2.0,17.0
766470,0.11764705882352941,4.0,34.0
869377,0.11764705882352941,2.0,17.0
839164,0.11764705882352941,2.0,17.0
857093,0.11764705882352941,2.0,17.0
846483,0.11764705882352941,18.0,153.0
864019,0.11764705882352941,4.0,34.0
835858,0.11764705882352941,4.0,34.0
939470,0.11764705882352941,2.0,17.0
814587,0.11764705882352941,2.0,17.0
893623,0.11764705882352941,2.0,17.0
846546,0.11764705882352941,4.0,34.0
934264,0.11764705882352941,2.0,17.0
919771,0.11764705882352941,8.0,68.0
846606,0.11764705882352941,2.0,17.0
890294,0.11764705882352941,2.0,17.0
898562,0.11764705882352941,10.0,85.0
814901,0.11764705882352941,2.0,17.0
863285,0.11764705882352941,2.0,17.0
873073,0.11764705882352941,2.0,17.0
863844,0.11764705882352941,2.0,17.0
827281,0.11764705882352941,2.0,17.0
857802,0.11764705882352941,2.0,17.0
829216,0.11764705882352941,2.0,17.0
857718,0.11764705882352941,2.0,17.0
939101,0.11764705882352941,8.0,68.0
813348,0.11764705882352941,2.0,17.0
920058,0.11764705882352941,4.0,34.0
934950,0.11764705882352941,2.0,17.0
934951,0.11764705882352941,8.0,68.0
871989,0.11764705882352941,2.0,17.0
802746,0.11764705882352941,6.0,51.0
791019,0.11764705882352941,16.0,136.0
895756,0.11764705882352941,4.0,34.0
894208,0.11764705882352941,4.0,34.0
869598,0.11764705882352941,6.0,51.0
839300,0.11764705882352941,2.0,17.0
883014,0.11764705882352941,2.0,17.0
909061,0.11764705882352941,2.0,17.0
873040,0.11764705882352941,2.0,17.0
784090,0.11764705882352941,10.0,85.0
886724,0.11764705882352941,2.0,17.0
863697,0.11764705882352941,2.0,17.0
766406,0.11764705882352941,4.0,34.0
875524,0.11764705882352941,4.0,34.0
908866,0.11764705882352941,2.0,17.0
836142,0.11764705882352941,6.0,51.0
916641,0.11764705882352941,4.0,34.0
857906,0.11764705882352941,4.0,34.0
898698,0.11764705882352941,14.0,119.0
857189,0.11764705882352941,4.0,34.0
904168,0.11764705882352941,2.0,17.0
889282,0.11764705882352941,10.0,85.0
926862,0.11764705882352941,2.0,17.0
935221,0.11764705882352941,4.0,34.0
909471,0.11764705882352941,4.0,34.0
897843,0.11764705882352941,4.0,34.0
877408,0.11764705882352941,6.0,51.0
840661,0.11764705882352941,2.0,17.0
893082,0.11764705882352941,4.0,34.0
841787,0.11764705882352941,6.0,51.0
839581,0.11764705882352941,2.0,17.0
839591,0.11764705882352941,6.0,51.0
923611,0.11764705882352941,2.0,17.0
927151,0.11764705882352941,4.0,34.0
804130,0.11764705882352941,2.0,17.0
884915,0.11764705882352941,12.0,102.0
903662,0.11764705882352941,4.0,34.0
816117,0.11764705882352941,8.0,68.0
908011,0.11764705882352941,2.0,17.0
896553,0.11764705882352941,2.0,17.0
816219,0.11764705882352941,2.0,17.0
893364,0.11764705882352941,2.0,17.0
827486,0.11764705882352941,2.0,17.0
910078,0.11764705882352941,2.0,17.0
835034,0.11764705882352941,4.0,34.0
883300,0.11764705882352941,4.0,34.0
868944,0.11764705882352941,18.0,153.0
864534,0.11764705882352941,8.0,68.0
910144,0.11764705882352941,2.0,17.0
827350,0.11764705882352941,2.0,17.0
882405,0.11764705882352941,2.0,17.0
933505,0.11764705882352941,2.0,17.0
910187,0.11764705882352941,2.0,17.0
835005,0.11764705882352941,2.0,17.0
805906,0.11764705882352941,2.0,17.0
869950,0.11764705882352941,10.0,85.0
891988,0.11764705882352941,2.0,17.0
864412,0.11764705882352941,2.0,17.0
935437,0.11764705882352941,2.0,17.0
908072,0.11764705882352941,4.0,34.0
906030,0.11764705882352941,2.0,17.0
916247,0.11764705882352941,2.0,17.0
892959,0.11764705882352941,2.0,17.0
812485,0.11764705882352941,2.0,17.0
784922,0.11764705882352941,4.0,34.0
882592,0.11764705882352941,2.0,17.0
815396,0.11764705882352941,2.0,17.0
879328,0.11764705882352941,2.0,17.0
861167,0.11764705882352941,2.0,17.0
815509,0.11764705882352941,2.0,17.0
897420,0.11764705882352941,8.0,68.0
827758,0.11764705882352941,2.0,17.0
858310,0.11764705882352941,4.0,34.0
801607,0.11764705882352941,2.0,17.0
801573,0.11764705882352941,2.0,17.0
791723,0.11764705882352941,2.0,17.0
871644,0.11764705882352941,4.0,34.0
939717,0.11764705882352941,4.0,34.0
785334,0.11764705882352941,2.0,17.0
835462,0.11764705882352941,2.0,17.0
904615,0.11764705882352941,2.0,17.0
939740,0.11764705882352941,2.0,17.0
840698,0.11764705882352941,2.0,17.0
827674,0.11764705882352941,4.0,34.0
893750,0.11764705882352941,6.0,51.0
864342,0.11764705882352941,2.0,17.0
858482,0.11764705882352941,2.0,17.0
892896,0.11764705882352941,18.0,153.0
882500,0.11764705882352941,4.0,34.0
799597,0.11764705882352941,8.0,68.0
924658,0.11764705882352941,8.0,68.0
902305,0.11764705882352941,2.0,17.0
876765,0.11764705882352941,2.0,17.0
807803,0.11764705882352941,2.0,17.0
878692,0.11764705882352941,8.0,68.0
901241,0.11764705882352941,4.0,34.0
893936,0.11764705882352941,2.0,17.0
892658,0.11764705882352941,6.0,51.0
860556,0.11764705882352941,8.0,68.0
796160,0.11764705882352941,2.0,17.0
914572,0.11764705882352941,2.0,17.0
930955,0.11764705882352941,8.0,68.0
798343,0.11764705882352941,4.0,34.0
907243,0.11764705882352941,2.0,17.0
804997,0.11764705882352941,4.0,34.0
921964,0.11764705882352941,2.0,17.0
943197,0.11764705882352941,2.0,17.0
798319,0.11764705882352941,8.0,68.0
875106,0.11764705882352941,4.0,34.0
809495,0.11764705882352941,2.0,17.0
891134,0.11764705882352941,14.0,119.0
849369,0.11764705882352941,6.0,51.0
838386,0.11764705882352941,4.0,34.0
833080,0.11764705882352941,6.0,51.0
866286,0.11764705882352941,2.0,17.0
797168,0.11764705882352941,2.0,17.0
831724,0.11764705882352941,2.0,17.0
849392,0.11764705882352941,2.0,17.0
936861,0.11764705882352941,6.0,51.0
931027,0.11764705882352941,4.0,34.0
901566,0.11764705882352941,4.0,34.0
852653,0.11764705882352941,2.0,17.0
849127,0.11764705882352941,30.0,255.0
886430,0.11764705882352941,4.0,34.0
905081,0.11764705882352941,4.0,34.0
852632,0.11764705882352941,2.0,17.0
867012,0.11764705882352941,2.0,17.0
871006,0.11764705882352941,2.0,17.0
871002,0.11764705882352941,12.0,102.0
809630,0.11764705882352941,10.0,85.0
880566,0.11764705882352941,2.0,17.0
860592,0.11764705882352941,6.0,51.0
892446,0.11764705882352941,2.0,17.0
849092,0.11764705882352941,2.0,17.0
852398,0.11764705882352941,2.0,17.0
820924,0.11764705882352941,6.0,51.0
821060,0.11764705882352941,8.0,68.0
880800,0.11764705882352941,2.0,17.0
943769,0.11764705882352941,2.0,17.0
849145,0.11764705882352941,2.0,17.0
880848,0.11764705882352941,2.0,17.0
824891,0.11764705882352941,2.0,17.0
874917,0.11764705882352941,4.0,34.0
912400,0.11764705882352941,8.0,68.0
924607,0.11764705882352941,2.0,17.0
873835,0.11764705882352941,2.0,17.0
844076,0.11764705882352941,4.0,34.0
860097,0.11764705882352941,2.0,17.0
874224,0.11764705882352941,2.0,17.0
888176,0.11764705882352941,2.0,17.0
877608,0.11764705882352941,4.0,34.0
867792,0.11764705882352941,2.0,17.0
862285,0.11764705882352941,4.0,34.0
809126,0.11764705882352941,4.0,34.0
914295,0.11764705882352941,4.0,34.0
844025,0.11764705882352941,6.0,51.0
824399,0.11764705882352941,4.0,34.0
885867,0.11764705882352941,8.0,68.0
936291,0.11764705882352941,2.0,17.0
832453,0.11764705882352941,4.0,34.0
921744,0.11764705882352941,4.0,34.0
862306,0.11764705882352941,10.0,85.0
917711,0.11764705882352941,2.0,17.0
930183,0.11764705882352941,2.0,17.0
866716,0.11764705882352941,18.0,153.0
843902,0.11764705882352941,4.0,34.0
891153,0.11764705882352941,4.0,34.0
913242,0.11764705882352941,10.0,85.0
822510,0.11764705882352941,6.0,51.0
851211,0.11764705882352941,8.0,68.0
831502,0.11764705882352941,2.0,17.0
838358,0.11764705882352941,6.0,51.0
788125,0.11764705882352941,2.0,17.0
929026,0.11764705882352941,8.0,68.0
877107,0.11764705882352941,10.0,85.0
881087,0.11764705882352941,18.0,153.0
866813,0.11764705882352941,2.0,17.0
885900,0.11764705882352941,12.0,102.0
877628,0.11764705882352941,2.0,17.0
822858,0.11764705882352941,2.0,17.0
924884,0.11764705882352941,2.0,17.0
797786,0.11764705882352941,2.0,17.0
860053,0.11764705882352941,2.0,17.0
879066,0.11764705882352941,2.0,17.0
844823,0.11764705882352941,6.0,51.0
888305,0.11764705882352941,2.0,17.0
844785,0.11764705882352941,2.0,17.0
906744,0.11764705882352941,2.0,17.0
809463,0.11764705882352941,4.0,34.0
888304,0.11764705882352941,2.0,17.0
938341,0.11764705882352941,2.0,17.0
872556,0.11764705882352941,2.0,17.0
831719,0.11764705882352941,2.0,17.0
767495,0.11764705882352941,2.0,17.0
822022,0.11764705882352941,4.0,34.0
936808,0.11764705882352941,4.0,34.0
866528,0.11764705882352941,2.0,17.0
866529,0.11764705882352941,2.0,17.0
917836,0.11764705882352941,2.0,17.0
788989,0.11764705882352941,2.0,17.0
859762,0.11764705882352941,20.0,170.0
851517,0.11764705882352941,8.0,68.0
891523,0.11764705882352941,2.0,17.0
843730,0.11764705882352941,2.0,17.0
851502,0.11764705882352941,2.0,17.0
822182,0.11764705882352941,2.0,17.0
822194,0.11764705882352941,4.0,34.0
822207,0.11764705882352941,2.0,17.0
929168,0.11764705882352941,4.0,34.0
844471,0.11764705882352941,2.0,17.0
851038,0.11764705882352941,2.0,17.0
940539,0.11764705882352941,6.0,51.0
921546,0.11764705882352941,2.0,17.0
902796,0.11764705882352941,10.0,85.0
918836,0.11764705882352941,2.0,17.0
833648,0.11764705882352941,4.0,34.0
928140,0.11764705882352941,2.0,17.0
790011,0.11764705882352941,4.0,34.0
931867,0.11764705882352941,2.0,17.0
865788,0.11764705882352941,2.0,17.0
938582,0.11764705882352941,8.0,68.0
876667,0.11764705882352941,4.0,34.0
789942,0.11764705882352941,32.0,272.0
890993,0.11764705882352941,2.0,17.0
897752,0.11764705882352941,8.0,68.0
911373,0.11764705882352941,2.0,17.0
877285,0.11764705882352941,2.0,17.0
917466,0.11764705882352941,2.0,17.0
868042,0.11764705882352941,2.0,17.0
880392,0.11764705882352941,2.0,17.0
886416,0.11764705882352941,2.0,17.0
848596,0.11764705882352941,4.0,34.0
915157,0.11764705882352941,2.0,17.0
804358,0.11764705882352941,2.0,17.0
883542,0.11764705882352941,8.0,68.0
911590,0.11764705882352941,2.0,17.0
819579,0.11764705882352941,2.0,17.0
853687,0.11764705882352941,2.0,17.0
853516,0.11764705882352941,6.0,51.0
937936,0.11764705882352941,14.0,119.0
819857,0.11764705882352941,2.0,17.0
875058,0.11764705882352941,6.0,51.0
921026,0.11764705882352941,2.0,17.0
931944,0.11764705882352941,2.0,17.0
928017,0.11764705882352941,2.0,17.0
918741,0.11764705882352941,4.0,34.0
839729,0.11764705882352941,2.0,17.0
794132,0.11764705882352941,2.0,17.0
925075,0.11764705882352941,2.0,17.0
902495,0.11764705882352941,2.0,17.0
804346,0.11764705882352941,4.0,34.0
924230,0.11764705882352941,2.0,17.0
819496,0.11764705882352941,4.0,34.0
840157,0.11764705882352941,2.0,17.0
